date,open,high,low,close,volume,daily_return,rsi,macd,macd_signal,target,SMA_10,SMA_50,y_pred_crossover,y_pred_rsi,y_pred,y_pred_best,y_pred_xgb,y_pred_svm
2008-12-16,93.98,96.48,92.75,95.43,39053800.0,0.0071767810026386325,49.57752292010519,-0.26441619640435476,-1.1402093027461262,-1,96.275,96.0336,1,0,0,0,0,0
2008-12-17,91.03,91.1,88.02,89.16,46209300.0,-0.0657026092423767,43.44012963187498,-0.7424145593815012,-1.0606503540732013,1,95.601,96.03359999999999,0,0,0,0,0,0
2008-12-18,89.31,90.83,88.44,89.43,30622000.0,0.00302826379542398,43.76298077624123,-1.086915674997428,-1.0659034182580467,1,95.40299999999999,96.0264,0,0,0,0,0,0
2008-12-19,90.13,90.94,88.8,90.0,28640000.0,0.006373700100637203,44.483444653680145,-1.2989673675740505,-1.1125162081212476,-1,95.003,96.0516,0,0,0,0,0,0
2008-12-22,90.02,90.03,84.69,85.74,30169300.0,-0.04733333333333334,40.32540972478355,-1.7901307464580043,-1.248039115788599,1,93.60499999999999,95.8304,0,0,0,0,0,0
2008-12-23,86.87,87.87,85.9,86.38,22679700.0,0.007464427338465196,41.21443776198167,-2.103490878102619,-1.419129468251403,-1,92.237,95.3528,0,0,0,0,0,0
2008-12-24,86.14,86.25,84.55,85.04,9690500.0,-0.015512850196804706,39.87495918840631,-2.4319241336292663,-1.6216884013269757,1,90.92,94.972,0,0,0,0,0,0
2008-12-26,86.64,87.42,85.24,85.81,11011600.0,0.009054562558795887,41.06035802032508,-2.6001048992569338,-1.8173717009129673,1,90.001,94.7292,0,0,0,0,0,0
2008-12-29,86.52,87.62,85.07,86.61,24500000.0,0.009322922736277883,42.332467316758546,-2.6384219674922207,-1.9815817542288183,-1,88.83500000000001,94.42360000000001,0,0,0,0,0,0
2008-12-30,87.42,88.05,84.72,86.29,34557200.0,-0.003694723473040007,41.9425109332471,-2.6639020412663967,-2.118045811636334,-1,87.989,94.20139999999999,0,0,0,0,0,0
2008-12-31,85.97,87.74,85.34,85.35,21697900.0,-0.01089349866728484,40.7548716858955,-2.728492958995261,-2.2401352411081197,1,86.981,93.93960000000001,0,0,0,0,0,0
2009-01-02,85.88,91.04,85.16,90.75,26643400.0,0.06326889279437609,49.58627108330213,-2.317235211244409,-2.2555552351353776,1,87.14,93.92479999999999,0,0,0,0,0,0
2009-01-05,93.17,96.18,92.71,94.58,42200300.0,0.042203856749311264,54.73956915229446,-1.6630904207131891,-2.1370622722509403,-1,87.655,93.87899999999999,0,0,0,0,0,0
2009-01-06,95.95,97.17,92.39,93.02,46046800.0,-0.016493973355889202,52.390480895424986,-1.2560756655025216,-1.9608649509012566,-1,87.957,93.7748,0,0,0,0,0,0
2009-01-07,91.81,92.5,90.26,91.01,26894600.0,-0.021608256288970007,49.44615020902523,-1.0832170890212325,-1.7853353785252517,1,88.48400000000001,93.6674,0,0,0,0,0,0
2009-01-08,90.43,93.15,90.04,92.7,24053600.0,0.018569387979342933,51.89412879891479,-0.8006274112763663,-1.5883937850754748,-1,89.11600000000001,93.6796,0,0,0,0,0,0
2009-01-09,93.21,93.38,90.14,90.58,19530200.0,-0.022869471413160758,48.707833423410015,-0.7392180921169853,-1.418558646483777,-1,89.66999999999999,93.493,0,0,0,0,0,0
2009-01-12,90.46,90.99,87.55,88.66,22061300.0,-0.021196732170457033,45.95577318149193,-0.8358436330363759,-1.302015643794297,-1,89.95500000000001,93.1752,0,0,0,0,0,0
2009-01-13,88.24,89.7399,86.35,87.71,28514200.0,-0.010715091360252726,44.612624899424915,-0.9778055966280732,-1.2371736343610522,-1,90.065,92.70859999999999,0,0,0,0,0,0
2009-01-14,86.24,87.25,84.72,85.33,36488000.0,-0.027134876296887378,41.35187753594084,-1.2677438234121325,-1.2432876721712685,-1,89.969,92.2634,0,0,0,0,0,0
2009-01-15,80.56,84.12,80.05,83.38,65415500.0,-0.02285245517403023,38.84660605790502,-1.6360117352980978,-1.3218324847966345,-1,89.772,91.79179999999998,0,0,0,0,0,0
2009-01-16,84.3,84.38,80.4,82.33,37415200.0,-0.012592947949148448,37.52817807272767,-1.9896574014731527,-1.4553974681319382,-1,88.92999999999999,91.21860000000001,0,0,0,0,0,0
2009-01-20,81.93,82.0,78.2,78.2,32854100.0,-0.050163974249969545,32.81113329866781,-2.573514747889803,-1.679020924083511,1,87.292,90.7166,0,0,0,0,0,0
2009-01-21,79.45,82.88,79.31,82.83,38902500.0,0.05920716112531954,41.66366129940584,-2.632280307072193,-1.8696728006812475,1,86.273,90.39120000000001,0,0,0,0,0,0
2009-01-22,88.0,90.0,85.82,88.36,50340300.0,0.06676325003018224,50.11738466919225,-2.2071846020775325,-1.9371751609605048,0,86.00800000000001,90.1936,0,0,0,0,0,0
2009-01-23,86.81,89.87,86.5,88.36,27277500.0,0.0,50.11738466919225,-1.8489793106762704,-1.919535990903658,1,85.574,90.0432,0,0,0,0,0,0
2009-01-26,88.88,90.97,88.3,89.64,24722800.0,0.014486192847442236,51.985217624838,-1.445154887946785,-1.8246597703122833,1,85.48,89.94059999999999,0,0,0,0,0,0
2009-01-27,90.19,91.55,89.74,90.73,22072800.0,0.012159750111557344,53.579267903122116,-1.0253476634385237,-1.6647973489375316,1,85.68699999999998,89.95280000000001,0,0,0,0,0,0
2009-01-28,92.15,95.0,91.5,94.2,30764500.0,0.03824534332635299,58.32291180632755,-0.40794487884157604,-1.4134268549183406,-1,86.336,89.90800000000002,0,0,0,0,0,0
2009-01-29,93.09,94.34,92.6,93.0,21168900.0,-0.01273885350318471,56.184681539656104,-0.015302299697637523,-1.1338019438742,-1,87.103,89.9632,0,0,0,0,0,0
2009-01-30,92.62,93.62,90.01,90.13,23267100.0,-0.030860215053763462,51.337030467820924,0.06355216885897619,-0.8943311213275648,1,87.77799999999999,90.00300000000001,0,0,0,0,0,0
2009-02-02,89.1,92.0,88.9,91.51,19937400.0,0.015311217130811183,53.41821884783109,0.23469396423685396,-0.6685261042146811,1,88.696,90.035,0,0,0,0,0,0
2009-02-03,91.92,93.38,90.28,92.98,21403900.0,0.01606381816194946,55.59668640963129,0.483369798629937,-0.4381469236457574,1,90.174,90.16879999999999,1,0,0,0,0,0
2009-02-04,93.24,96.25,93.1,93.55,28872200.0,0.006130350613035018,56.447223116938176,0.7181628905489532,-0.20688496080681532,1,91.24600000000001,90.43,1,0,0,0,0,0
2009-02-05,92.77,97.25,92.62,96.46,26758800.0,0.031106360235168218,60.59687067049167,1.1260701518467755,0.05970606172390286,1,92.056,90.7076,1,0,0,0,0,0
2009-02-06,97.0,100.0,97.0,99.72,24543200.0,0.03379639228695841,64.65924953046073,1.6928798847513633,0.386340826329395,1,93.19200000000001,90.84299999999999,1,0,0,0,0,0
2009-02-09,101.165,103.0,99.5,102.51,25536100.0,0.02797833935018046,67.7259700150951,2.3402336084258906,0.7771193827486942,-1,94.479,91.07719999999999,1,0,0,0,0,0
2009-02-10,101.17,102.51,97.06,97.83,30323600.0,-0.04565408252853387,58.54817923102407,2.447416912063474,1.1111788886116503,-1,95.189,91.1338,1,0,0,0,0,0
2009-02-11,96.35,98.31,95.77,96.82,24106200.0,-0.01032403148318517,56.76050103239137,2.422931843265971,1.3735294795425144,1,95.451,91.2168,1,0,0,0,0,0
2009-02-12,95.83,99.75,95.83,99.27,29185300.0,0.025304689113819556,59.95466546992582,2.5715782213503786,1.613139227904087,-1,96.078,91.42360000000001,1,0,0,0,0,0
2009-02-13,99.11,99.94,98.12,99.16,21749200.0,-0.0011080890500654306,59.74128118426171,2.6499583953897172,1.820503061401213,-1,96.981,91.5574,1,0,0,0,0,0
2009-02-17,96.79,97.04,94.28,94.53,24222800.0,-0.046692214602662374,51.44216776449813,2.311823678236621,1.9187671847682946,-1,97.283,91.53,1,0,0,0,0,0
2009-02-18,95.03,95.85,92.72,94.37,24456400.0,-0.0016925843647519478,51.177585556835375,2.0077942140484453,1.9365725906243247,-1,97.422,91.5892,1,0,0,0,0,0
2009-02-19,93.37,94.25,90.11,90.64,32957300.0,-0.03952527286213847,45.32494093890313,1.449163788099895,1.8390908301194389,1,97.131,91.52199999999999,1,0,0,0,0,0
2009-02-20,89.4,92.4,89.0,91.2,26797000.0,0.0061782877316858276,46.31752830526498,1.0396480550849247,1.6792022751125362,-1,96.60499999999999,91.3516,1,0,0,0,0,0
2009-02-23,91.6,92.0,86.51,86.95,28106500.0,-0.04660087719298245,40.333051960651375,0.3679232152004346,1.4169464631301159,1,95.328,91.08940000000001,1,0,0,0,0,0
2009-02-24,87.4475,90.89,87.0,90.25,28825200.0,0.037952846463484624,46.150979165387334,0.10069807608637404,1.1536967857213676,1,94.102,90.9302,1,0,0,0,0,0
2009-02-25,89.86,92.92,89.25,91.16,29751900.0,0.010083102493074758,47.6663794879617,-0.037221312975475485,0.9155131659819989,-1,93.43499999999999,90.85340000000001,1,0,0,0,0,0
2009-02-26,92.0,92.92,88.96,89.19,22495300.0,-0.021610355419043437,44.731612432167886,-0.30200463702138336,0.6720096053813225,1,92.672,90.6718,1,0,0,0,0,0
2009-02-27,87.91,91.3,87.67,89.31,25237800.0,0.001345442314160783,44.95393698896154,-0.4964416614217839,0.4383193520207012,-1,91.676,90.56300000000002,1,0,0,0,0,0
2009-03-02,89.31,91.2,87.67,87.94,27533200.0,-0.015339827566901887,42.83539339496987,-0.7524086559073027,0.20017375043510047,1,90.554,90.4132,1,0,0,0,0,0
2009-03-03,88.83,90.74,87.88,88.37,25869300.0,0.004889697521037073,43.731719180867024,-0.9100761455366211,-0.02187622875924386,1,89.938,90.3974,0,0,0,0,0,0
2009-03-04,90.24,92.77,89.45,91.17,26478700.0,0.031684960959601716,49.30577621639874,-0.7998717440150216,-0.1774753318103994,-1,89.618,90.4322,0,0,0,0,0,0
2009-03-05,90.25,91.87,88.45,88.84,25246400.0,-0.025556652407590197,45.28555433259625,-0.8902828625491992,-0.3200368379581594,-1,89.438,90.40899999999999,0,0,0,0,0,0
2009-03-06,88.34,88.4,82.33,85.3,36112400.0,-0.03984691580369215,39.955184007372665,-1.233365273223555,-0.5027025250112385,-1,88.848,90.4002,0,0,0,0,0,0
2009-03-09,84.12,87.6,82.57,83.11,24939200.0,-0.025674091441969527,37.049765528864,-1.6628074437151525,-0.7347235087520214,1,88.464,90.3348,0,0,0,0,0,0
2009-03-10,84.87,89.17,84.36,88.6275,30152100.0,0.06638791962459378,47.4230015366785,-1.5401731619782026,-0.8958134393972577,1,88.30175,90.40655000000001,0,0,0,0,0,0
2009-03-11,89.9,94.07,89.58,92.68,30227600.0,0.045725085329045845,53.485734493417546,-1.1032639878312693,-0.9373035490840601,1,88.45375,90.54394999999998,0,0,0,0,0,0
2009-03-12,92.9703,96.58,92.0,96.35,27444900.0,0.03959861890375471,58.1879432451017,-0.45561988856707103,-0.8409668169806623,-1,89.16975,90.73875,0,0,0,0,0,0
2009-03-13,96.3,97.2,95.01,95.93,21470300.0,-0.004359107420861319,57.471900080906096,0.02348155545548991,-0.6680771424934319,-1,89.83175000000001,90.93155,0,0,0,0,0,0
2009-03-16,96.45,97.39,94.18,95.42,28473000.0,-0.005316376524549193,56.56170546639421,0.35789457791813106,-0.4628827984111193,1,90.57975,91.13295,0,0,0,0,0,0
2009-03-17,95.26,99.69,95.07,99.66,28094500.0,0.04443512890379364,61.95611517180877,0.9540541302416443,-0.17949541268056657,1,91.70875,91.31115,1,0,0,0,0,0
2009-03-18,99.91,103.48,99.72,101.52,28429900.0,0.01866345574954842,64.06439335247714,1.558634359210302,0.1681305416976072,0,92.74375,91.44994999999999,1,0,0,0,0,0
2009-03-19,101.91,103.2,100.25,101.62,17863600.0,0.0009850275807723463,64.17932735520418,2.022523320832917,0.5390090975246693,0,94.02175,91.62195,1,0,0,0,0,0
2009-03-20,102.09,103.11,100.57,101.59,24842400.0,-0.00029521747687466515,64.11307884409517,2.3605272272799027,0.903312723475716,1,95.65075,91.83355,1,0,0,0,0,0
2009-03-23,102.71,108.16,101.75,107.66,23799900.0,0.05974997539127869,70.70270287158631,3.0826610317351566,1.3391823851276041,-1,98.10575,92.13275,1,0,0,0,0,0
2009-03-24,106.36,109.44,105.3872,106.83,22879000.0,-0.007709455693850953,68.84126993579308,3.5470945134965746,1.7807648108013983,-1,99.926,92.45775000000002,1,0,0,0,0,0
2009-03-25,107.58,108.36,103.86,106.49,23093500.0,-0.0031826266030141603,68.05089937659403,3.843421662870952,2.193296181215309,1,101.307,92.81434999999999,1,0,0,0,0,0
2009-03-26,107.83,109.98,107.58,109.87,22009000.0,0.031740069490093115,71.54806467852077,4.301416760952037,2.614920297162655,-1,102.65899999999999,93.25755000000001,1,0,0,0,0,0
2009-03-27,108.23,108.53,106.4,106.85,17602600.0,-0.027487030126513212,64.73032751880527,4.370314153910712,2.9659990685122666,-1,103.751,93.68794999999999,1,0,0,0,0,0
2009-03-30,104.51,105.01,102.61,104.49,17957000.0,-0.022087037903603224,59.92482426466742,4.186227334674214,3.2100447217446564,1,104.65799999999999,94.11015000000002,1,0,0,0,0,0
2009-03-31,105.45,107.45,105.0,105.12,20360000.0,0.00602928509905265,60.76225395263347,4.044549885589518,3.376945754513629,1,105.204,94.56594999999999,1,0,0,0,0,0
2009-04-01,104.09,109.0,103.89,108.69,21049000.0,0.03396118721461172,65.20001872142561,4.172243623365432,3.53600532828399,1,105.921,95.17575,1,0,0,0,0,0
2009-04-02,110.145,114.75,109.78,112.71,29013100.0,0.03698592326800987,69.39725255060497,4.545425399419329,3.737889342511058,1,107.03,95.77335,1,0,0,0,0,0
2009-04-03,114.19,116.13,113.52,115.99,22722900.0,0.02910123325348235,72.32970157446347,5.047656985792955,3.999842871167438,1,108.47,96.32594999999999,1,0,0,0,0,0
2009-04-06,114.94,118.75,113.28,118.45,23502300.0,0.021208724890076747,74.3174190904285,5.579859431119374,4.315846183157825,-1,109.549,96.92775000000002,1,0,0,0,0,0
2009-04-07,116.53,116.67,114.19,115.0,19163600.0,-0.029126213592232997,67.04353466707173,5.658025342060384,4.584282014938337,1,110.36599999999999,97.43495000000001,1,0,0,0,0,0
2009-04-08,115.43,116.79,114.58,116.32,16272500.0,0.01147826086956516,68.32110642183088,5.760086664398074,4.819442944830284,1,111.349,97.94675,1,0,0,0,0,0
2009-04-09,118.42,120.0,117.96,119.57,18955600.0,0.027940165061898226,71.27379129972117,6.033666484868945,5.062287652838016,1,112.319,98.45414999999998,1,0,0,0,0,0
2009-04-13,120.01,120.98,119.0,120.22,13901300.0,0.0054361461905161335,71.8391288840795,6.231101768886063,5.296050476047626,-1,113.65599999999999,98.99855,1,0,0,0,0,0
2009-04-14,119.57,120.17,117.25,118.31,16236500.0,-0.01588753951089661,67.62743172244853,6.162413153584566,5.469323011555015,-1,115.03800000000001,99.56215,1,0,0,0,0,0
2009-04-15,117.2,118.25,115.76,117.64,14745800.0,-0.005663088496323243,66.16211476438542,5.98492306292286,5.572443021828584,1,116.28999999999999,100.08475,1,0,0,0,0,0
2009-04-16,119.19,123.15,118.79,121.45,21194500.0,0.03238694321659308,70.12612765681517,6.081591247584797,5.674272666979827,1,117.566,100.65414999999999,1,0,0,0,0,0
2009-04-17,121.18,124.25,120.25,123.42,17767700.0,0.016220666941128004,71.95551333184227,6.245173543287649,5.788452842241392,-1,118.63700000000001,101.25155,1,0,0,0,0,0
2009-04-20,121.73,122.99,119.16,120.5,16659500.0,-0.023659050397018322,65.54820175351732,6.06923176877234,5.844608627547581,1,119.08800000000001,101.73234999999998,1,0,0,0,0,0
2009-04-21,118.89,122.14,118.6,121.76,16810200.0,0.010456431535269761,66.91715009344263,5.962733435248694,5.868233589087804,-1,119.41900000000001,102.17315,1,0,0,0,0,0
2009-04-22,122.63,125.35,121.2,121.51,33527400.0,-0.0020532194480946675,66.35377846813135,5.791400171829906,5.852866905636225,1,120.07000000000001,102.55315,1,0,0,0,0,0
2009-04-23,126.62,127.2,123.51,125.4,33755600.0,0.03201382602254954,70.51359045631057,5.901479236993751,5.862589371907731,-1,120.978,103.10455,1,0,0,0,0,0
2009-04-24,124.64,125.14,122.97,123.9,19313000.0,-0.011961722488038284,67.07014665722095,5.800812074521062,5.850233912430397,1,121.41100000000002,103.64614999999999,1,0,0,0,0,0
2009-04-27,122.9,125.0,122.66,124.73,17167500.0,0.006698950766747425,68.00130586492273,5.722046496235961,5.82459642919151,-1,121.86200000000001,104.15535,1,0,0,0,0,0
2009-04-28,123.3501,126.21,123.26,123.902,16280600.0,-0.006638338811833622,65.99641194823417,5.5290757839472064,5.76549230014265,1,122.4212,104.65019000000001,1,0,0,0,0,0
2009-04-29,124.85,126.85,123.83,125.14,16361100.0,0.00999176768736576,67.53751235116502,5.413636328063461,5.6951211057268125,1,123.1712,105.26239,1,0,0,0,0,0
2009-04-30,126.22,127.0,124.92,125.83,17803200.0,0.005513824516541366,68.39720807978306,5.316541183675184,5.619405121316487,1,123.60920000000002,105.89159,1,0,0,0,0,0
2009-05-01,125.8,127.95,125.8,127.24,14197000.0,0.011205594850194789,70.13758230434306,5.292360757916001,5.55399624863639,1,123.9912,106.62359000000001,1,0,0,0,0,0
2009-05-04,128.24,132.25,127.68,132.07,21762800.0,0.03795976108142085,75.179931015642,5.598403321689659,5.562877663247044,1,125.1482,107.44098999999999,1,0,0,0,0,0
2009-05-05,131.75,132.86,131.12,132.71,14223400.0,0.004845915045051941,75.76389788827919,5.825434922119854,5.615389115021607,-1,126.2432,108.35618999999998,1,0,0,0,0,0
2009-05-06,133.33,133.5,130.22,132.5,16912100.0,-0.001582397709291028,75.13919178300503,5.920169823629337,5.676345256743153,-1,127.3422,109.20118999999998,1,0,0,0,0,0
2009-05-07,132.33,132.39,127.9,129.06,18992000.0,-0.02596226415094338,65.59751580741532,5.6525100476196,5.671578214918443,1,127.7082,109.95918999999999,1,0,0,0,0,0
2009-05-08,129.04,131.2342,126.26,129.19,16713000.0,0.0010072834340615344,65.7743958609302,5.3887593963570595,5.615014451206167,1,128.2372,110.75919,1,0,0,0,0,0
2009-05-11,127.37,130.96,127.12,129.57,14452100.0,0.00294140413344679,66.31951610065234,5.1510201750390365,5.5222155959727415,-1,128.7212,111.56439,1,0,0,0,0,0
2009-05-12,129.56,129.71,123.25,124.42,21767200.0,-0.03974685498186303,53.81065480259822,4.495229956911942,5.316818468160582,-1,128.773,112.29399000000001,1,0,0,0,0,0
2009-05-13,123.21,124.02,119.38,119.49,21284700.0,-0.03962385468574192,45.050691896232436,3.536930156876039,4.960840805903674,1,128.20800000000003,112.91639,1,0,0,0,0,0
2009-05-14,119.78,123.53,119.7,122.95,15993800.0,0.028956398024939434,51.070944147734465,3.0218299698749576,4.5730386386979305,-1,127.91999999999999,113.55199,1,0,0,0,0,0
2009-05-15,122.32,124.62,121.61,122.42,13127400.0,-0.004310695404636022,50.16431064556263,2.5415454362430694,4.166739998206959,1,127.43799999999999,114.22359,1,0,0,0,0,0
2009-05-18,123.73,126.7,121.57,126.65,16387200.0,0.034553177585361805,56.76174682506843,2.4737265516454983,3.8281373088946666,1,126.896,115.05059,1,0,0,0,0,0
2009-05-19,126.82,129.31,125.74,127.45,13300800.0,0.006316620607974777,57.89697288594922,2.4562191457454645,3.5537536762648263,-1,126.37,115.93739000000001,1,0,0,0,0,0
2009-05-20,127.63,129.21,125.3,125.87,13878000.0,-0.012397018438603413,54.83484973226406,2.288471529775407,3.3006972469669424,-1,125.707,116.68224000000001,1,0,0,0,0,0
2009-05-21,125.15,126.78,122.89,124.18,14569500.0,-0.013426551203622794,51.68598575621853,1.996151072479492,3.0397880120694527,-1,125.21900000000001,117.31224,1,0,0,0,0,0
2009-05-22,124.05,124.18,121.75,122.5,10642800.0,-0.013528748590755368,48.692568959360464,1.6103598187863497,2.7539023734128323,1,124.55,117.83524,1,0,0,0,0,0
2009-05-26,124.76,130.83,124.55,130.78,22747400.0,0.06759183673469393,60.756054118746945,1.9502628557072654,2.593174469871719,1,124.671,118.53224,1,0,0,0,0,0
2009-05-27,131.78,134.98,130.91,133.05,23086500.0,0.01735739409695669,63.303458347652516,2.375426057218448,2.549624787341065,1,125.53399999999999,119.28484,1,0,0,0,0,0
2009-05-28,133.45,135.39,132.03,135.07,17412600.0,0.01518226230740316,65.45253347407406,2.8426003483486397,2.60821989954258,1,127.09200000000001,119.99304000000001,1,0,0,0,0,0
2009-05-29,135.39,135.9,133.85,135.81,16304800.0,0.005478640704819737,66.23270090892942,3.235257125178876,2.7336273446698396,1,128.37800000000001,120.67884,1,0,0,0,0,0
2009-06-01,136.47,139.99,136.0,139.35,16160700.0,0.026065827258670238,69.75177009000616,3.7884183363685935,2.94458554300959,1,130.071,121.43344,1,0,0,0,0,0
2009-06-02,138.99,141.34,138.35,139.49,16293700.0,0.0010046645138142019,69.88543503710135,4.18980198232785,3.193628830873242,1,131.355,122.19144,1,0,0,0,0,0
2009-06-03,140.0,141.11,139.07,140.95,20185700.0,0.010466700121872341,71.3092981566985,4.572996554149768,3.4695023755285477,1,132.70499999999998,122.85724,1,0,0,0,0,0
2009-06-04,140.13,144.18,140.04,143.74,19665500.0,0.019794253281305574,73.85344489070991,5.043670403250701,3.784335981072979,1,134.49200000000002,123.59544,1,0,0,0,0,0
2009-06-05,145.31,146.4,143.21,144.67,22597000.0,0.006470015305412469,74.66006655469596,5.4291422747314755,4.1132972398046785,-1,136.541,124.35904000000001,1,0,0,0,0,0
2009-06-08,143.82,144.23,139.43,143.85,33273300.0,-0.005668072164235816,72.53525635639625,5.603866478601219,4.4114110875639865,-1,138.676,125.03864,1,0,0,0,0,0
2009-06-09,143.81,144.56,140.55,142.72,24177300.0,-0.007855404935696919,69.59581909968401,5.58675448472593,4.646479766996375,-1,139.87,125.75604000000001,1,0,0,0,0,0
2009-06-10,142.28,142.35,138.3,140.25,24593700.0,-0.017306614349775762,63.53500063721726,5.312643897105971,4.779712593018295,-1,140.59,126.47124,1,0,0,0,0,0
2009-06-11,139.55,141.56,138.55,139.95,18743700.0,-0.002139037433155133,62.819432296617606,5.013410315385414,4.826452137491719,-1,141.07799999999997,127.16784,1,0,0,0,0,0
2009-06-12,138.81,139.1,136.04,136.97,20110200.0,-0.02129331904251508,56.064712041924004,4.4841143716968475,4.757984584332744,-1,141.194,127.73344000000002,1,0,0,0,0,0
